FILE_PATH;ORIG_CLASSES;GAUSS_SSIM;GAUSS_CLASSES;BLUR_SSIM;BLUR_CLASSES;GRAYSCALE_SSIM;GRAYSCALE_CLASSES;NEGATIVE_SSIM;NEGATIVE_CLASSES;ZOOM_SSIM;ZOOM_CLASSES
imagenette2/train/n01440764/n01440764_5225.JPEG;[['tench', 'n01440764', 99.58693385124207], ['barracouta', 'n02514041', 0.251496653072536], ['coho', 'n02536864', 0.08581446018069983], ['gar', 'n02641379', 0.030679203337058425], ['reel', 'n04067472', 0.015513251128140837]];30.05398837843856;"[['tench', 'n01440764', 53.14759016036987], ['coho', 'n02536864', 23.326769471168518], [""potter's_wheel"", 'n03992509', 1.998712308704853], ['jigsaw_puzzle', 'n03598930', 1.8147703260183334], ['barracouta', 'n02514041', 1.1551818810403347]]";56.301616806799984;[['tench', 'n01440764', 99.24182891845703], ['barracouta', 'n02514041', 0.38901036605238914], ['reel', 'n04067472', 0.05384709220379591], ['coho', 'n02536864', 0.05102544673718512], ['gar', 'n02641379', 0.03137183666694909]];91.91212878330487;[['tench', 'n01440764', 12.908446788787842], ['coho', 'n02536864', 7.659274339675903], ['reel', 'n04067472', 6.465105712413788], ['park_bench', 'n03891251', 4.902529716491699], ['cowboy_boot', 'n03124043', 4.782082885503769]];-51.017318698973924;[['hammerhead', 'n01494475', 61.38111352920532], ['coho', 'n02536864', 15.2029350399971], ['iron', 'n03584829', 2.0231490954756737], ['mask', 'n03724870', 1.9071388989686966], ['bib', 'n02834397', 1.0246857069432735]];12.839812013683941;[['tench', 'n01440764', 99.91682767868042], ['barracouta', 'n02514041', 0.058547157095745206], ['gar', 'n02641379', 0.0168685000971891], ['coho', 'n02536864', 0.0066535911173559725], ['sturgeon', 'n02640242', 0.0007582326816191198]]
imagenette2/train/n01440764/n01440764_5213.JPEG;[['barracouta', 'n02514041', 84.1124415397644], ['tench', 'n01440764', 14.02737945318222], ['gar', 'n02641379', 1.39762032777071], ['coho', 'n02536864', 0.4175761714577675], ['sturgeon', 'n02640242', 0.04487581318244338]];42.331742654623454;[['tench', 'n01440764', 80.85775375366211], ['jigsaw_puzzle', 'n03598930', 9.655433148145676], ['barracouta', 'n02514041', 3.4095115959644318], ['gar', 'n02641379', 1.7950626090168953], ['coho', 'n02536864', 1.1479265987873077]];53.5563326541895;[['tench', 'n01440764', 79.696786403656], ['barracouta', 'n02514041', 10.853951424360275], ['sturgeon', 'n02640242', 5.625362321734428], ['coho', 'n02536864', 1.9890658557415009], ['gar', 'n02641379', 0.9823254309594631]];96.21843975215239;[['tench', 'n01440764', 61.20578050613403], ['barracouta', 'n02514041', 24.262674152851105], ['coho', 'n02536864', 12.59656697511673], ['sturgeon', 'n02640242', 0.4839010536670685], ['gar', 'n02641379', 0.46033156104385853]];-48.149408867042126;[['mask', 'n03724870', 83.47522616386414], ['fountain', 'n03388043', 3.3198151737451553], ['feather_boa', 'n03325584', 1.8388496711850166], ['poncho', 'n03980874', 1.6118774190545082], ['ski_mask', 'n04229816', 1.3620998710393906]];17.061486058036287;[['tench', 'n01440764', 98.82856607437134], ['barracouta', 'n02514041', 0.8578049950301647], ['gar', 'n02641379', 0.23793140426278114], ['coho', 'n02536864', 0.04236885579302907], ['zucchini', 'n07716358', 0.014787119289394468]]
imagenette2/train/n01440764/n01440764_5209.JPEG;[['tench', 'n01440764', 99.97054934501648], ['barracouta', 'n02514041', 0.012353829515632242], ['reel', 'n04067472', 0.008492686902172863], ['coho', 'n02536864', 0.003768955502891913], ['bolete', 'n13054560', 0.0010434838259243406]];34.51440476253533;[['tench', 'n01440764', 55.48555254936218], ['armadillo', 'n02454379', 11.26643568277359], ['common_iguana', 'n01677366', 7.970280200242996], ['hog', 'n02395406', 3.510160371661186], ['spoonbill', 'n02006656', 1.1310678906738758]];46.943194839026134;[['tench', 'n01440764', 99.30089712142944], ['spoonbill', 'n02006656', 0.3015971276909113], ['bolete', 'n13054560', 0.06648679845966399], ['barracouta', 'n02514041', 0.04764367768075317], ['armadillo', 'n02454379', 0.040555617306381464]];90.07699073370726;[['tench', 'n01440764', 79.397052526474], ['armadillo', 'n02454379', 2.9557280242443085], ['hog', 'n02395406', 2.473990246653557], ['vizsla', 'n02100583', 2.082986570894718], ['water_buffalo', 'n02408429', 1.3595201075077057]];-60.269551462994364;[['European_gallinule', 'n02017213', 17.90560781955719], ['jellyfish', 'n01910747', 15.49045592546463], ['artichoke', 'n07718747', 9.213325381278992], ['little_blue_heron', 'n02009229', 5.1099903881549835], ['coral_reef', 'n09256479', 3.642531856894493]];9.744773834701231;[['tench', 'n01440764', 99.97928738594055], ['barracouta', 'n02514041', 0.014190783258527517], ['bolete', 'n13054560', 0.0032881151128094643], ['reel', 'n04067472', 0.001553921538288705], ['coho', 'n02536864', 0.0006264205694606062]]
imagenette2/train/n01440764/n01440764_5203.JPEG;[['tench', 'n01440764', 99.92426633834839], ['barracouta', 'n02514041', 0.05653977277688682], ['coho', 'n02536864', 0.011729316611308604], ['gar', 'n02641379', 0.0022115202227723785], ['reel', 'n04067472', 0.001339851223747246]];28.42623750757256;[['reel', 'n04067472', 18.457458913326263], ['assault_rifle', 'n02749479', 13.494870066642761], ['coho', 'n02536864', 11.632172763347626], ['tench', 'n01440764', 9.13613736629486], ['gar', 'n02641379', 4.070477187633514]];48.585505359888145;[['tench', 'n01440764', 96.86138033866882], ['coho', 'n02536864', 1.4353295788168907], ['barracouta', 'n02514041', 0.37183540407568216], ['knee_pad', 'n03623198', 0.2859830390661955], ['polecat', 'n02443114', 0.16396065475419164]];96.01862864970691;[['reel', 'n04067472', 31.89871907234192], ['tench', 'n01440764', 19.184595346450806], ['cowboy_hat', 'n03124170', 7.927227765321732], ['barracouta', 'n02514041', 7.203017920255661], ['cowboy_boot', 'n03124043', 4.941561818122864]];-56.19996344592417;[['Indian_cobra', 'n01748264', 17.182396352291107], ['perfume', 'n03916031', 9.421776980161667], ['sock', 'n04254777', 6.252942979335785], ['boa_constrictor', 'n01742172', 5.312155187129974], ['cougar', 'n02125311', 5.014478042721748]];7.77837624565109;[['tench', 'n01440764', 99.97738003730774], ['barracouta', 'n02514041', 0.010739157733041793], ['coho', 'n02536864', 0.0047383680794155225], ['armadillo', 'n02454379', 0.0024840877813403495], ['jackfruit', 'n07754684', 0.002311241769348271]]
imagenette2/train/n01440764/n01440764_519.JPEG;[['tench', 'n01440764', 99.99854564666748], ['barracouta', 'n02514041', 0.0008823874850349966], ['goldfish', 'n01443537', 0.00039566593841300346], ['puffer', 'n02655020', 0.00015732800875412067], ['gar', 'n02641379', 1.0274182216107874e-05]];17.84450488101309;[['tench', 'n01440764', 54.507577419281006], ['jackfruit', 'n07754684', 20.094794034957886], ['stingray', 'n01498041', 11.537861078977585], ['electric_ray', 'n01496331', 1.9618598744273186], ['eel', 'n02526121', 1.297689601778984]];69.85203080125186;[['tench', 'n01440764', 99.9882698059082], ['goldfish', 'n01443537', 0.006517656584037468], ['barracouta', 'n02514041', 0.00155296474986244], ['axolotl', 'n01632777', 0.0010551870218478143], ['puffer', 'n02655020', 0.0009835855962592177]];90.40079915114276;[['tench', 'n01440764', 99.73588585853577], ['barracouta', 'n02514041', 0.13637408846989274], ['coho', 'n02536864', 0.04889300325885415], ['eel', 'n02526121', 0.04354468546807766], ['puffer', 'n02655020', 0.013350170047488064]];-24.201292715210286;[['goldfish', 'n01443537', 51.29106044769287], ['sturgeon', 'n02640242', 22.3261758685112], ['puffer', 'n02655020', 10.85960566997528], ['coho', 'n02536864', 8.452753722667694], ['tench', 'n01440764', 4.418297111988068]];27.81389964562629;[['tench', 'n01440764', 99.99970197677612], ['barracouta', 'n02514041', 0.0002724894329730887], ['goldfish', 'n01443537', 1.4838543904716062e-05], ['puffer', 'n02655020', 7.994601958216663e-06], ['coho', 'n02536864', 5.08047541813994e-06]]
imagenette2/train/n01440764/n01440764_5176.JPEG;[['tench', 'n01440764', 99.62389469146729], ['barracouta', 'n02514041', 0.34846195485442877], ['coho', 'n02536864', 0.021735507471021265], ['gar', 'n02641379', 0.0035398148611420766], ['sturgeon', 'n02640242', 0.001199807957164012]];11.496088625174368;[['dugong', 'n02074367', 20.3036829829216], ['electric_ray', 'n01496331', 17.872607707977295], ['stingray', 'n01498041', 11.852919310331345], ['jellyfish', 'n01910747', 11.188969016075134], ['loggerhead', 'n01664065', 7.376010715961456]];90.42490648099681;[['tench', 'n01440764', 81.65284395217896], ['barracouta', 'n02514041', 10.602573305368423], ['coho', 'n02536864', 2.9366930946707726], ['dugong', 'n02074367', 1.3614757917821407], ['gar', 'n02641379', 1.2685619294643402]];93.9226491986334;[['tiger_shark', 'n01491361', 49.03768599033356], ['grey_whale', 'n02066245', 8.789533376693726], ['barracouta', 'n02514041', 6.558328866958618], ['sturgeon', 'n02640242', 6.209875643253326], ['great_white_shark', 'n01484850', 6.047459691762924]];20.14956196427782;[['isopod', 'n01990800', 74.0149199962616], ['loggerhead', 'n01664065', 22.984229028224945], ['leatherback_turtle', 'n01665541', 0.9296556003391743], ['terrapin', 'n01667778', 0.6213363260030746], ['goldfish', 'n01443537', 0.47753406688570976]];62.17539788873248;[['tench', 'n01440764', 99.45111274719238], ['barracouta', 'n02514041', 0.3920411691069603], ['coho', 'n02536864', 0.1304491190239787], ['dugong', 'n02074367', 0.0071114358433987945], ['gar', 'n02641379', 0.006918938015587628]]
imagenette2/train/n01440764/n01440764_5173.JPEG;[['barracouta', 'n02514041', 56.85473084449768], ['tench', 'n01440764', 41.71435236930847], ['sturgeon', 'n02640242', 0.531960092484951], ['gar', 'n02641379', 0.4179809242486954], ['coho', 'n02536864', 0.3360673086717725]];33.45723412246808;[['barracouta', 'n02514041', 41.735148429870605], ['conch', 'n01943899', 25.831013917922974], ['tench', 'n01440764', 14.72644954919815], ['sturgeon', 'n02640242', 4.676172137260437], ['stingray', 'n01498041', 1.9226090982556343]];70.11572643229167;[['tench', 'n01440764', 35.67933142185211], ['Dungeness_crab', 'n01978287', 17.84149408340454], ['barracouta', 'n02514041', 17.140252888202667], ['frilled_lizard', 'n01688243', 6.859027594327927], ['king_crab', 'n01981276', 1.8894335255026817]];88.9115532212907;[['barracouta', 'n02514041', 52.327871322631836], ['sturgeon', 'n02640242', 21.981902420520782], ['coho', 'n02536864', 16.61517024040222], ['tench', 'n01440764', 4.755308106541634], ['conch', 'n01943899', 1.5595926903188229]];-33.84404795337964;[['flat-coated_retriever', 'n02099267', 5.237181484699249], ['goose', 'n01855672', 4.531021788716316], ['fountain', 'n03388043', 3.7498746067285538], ['groenendael', 'n02105056', 3.7468358874320984], ['lakeside', 'n09332890', 3.4636858850717545]];21.503899813142326;[['tench', 'n01440764', 62.454646825790405], ['barracouta', 'n02514041', 36.94440424442291], ['gar', 'n02641379', 0.4155244678258896], ['sturgeon', 'n02640242', 0.11319967452436686], ['reel', 'n04067472', 0.03565346705727279]]
imagenette2/train/n01440764/n01440764_5163.JPEG;[['barracouta', 'n02514041', 98.88498187065125], ['gar', 'n02641379', 0.7651542313396931], ['sturgeon', 'n02640242', 0.19354212563484907], ['tench', 'n01440764', 0.08970654453150928], ['coho', 'n02536864', 0.06630689604207873]];38.709477508977066;[['coho', 'n02536864', 54.74761128425598], ['barracouta', 'n02514041', 32.9541951417923], ['sturgeon', 'n02640242', 8.172237873077393], ['gar', 'n02641379', 3.508640080690384], ['vestment', 'n04532106', 0.10604343842715025]];69.19349286204576;[['barracouta', 'n02514041', 92.29615330696106], ['gar', 'n02641379', 4.478736594319344], ['sturgeon', 'n02640242', 2.2903481498360634], ['tench', 'n01440764', 0.7791535928845406], ['coho', 'n02536864', 0.15145748620852828]];98.10990086496273;[['barracouta', 'n02514041', 94.74987387657166], ['gar', 'n02641379', 2.493121661245823], ['sturgeon', 'n02640242', 2.1708307787775993], ['coho', 'n02536864', 0.5712494719773531], ['tench', 'n01440764', 0.009240213694283739]];-35.675515056089395;[['barracouta', 'n02514041', 22.67683893442154], ['gar', 'n02641379', 13.722844421863556], ['overskirt', 'n03866082', 11.514398455619812], ['hoopskirt', 'n03534580', 9.792031347751617], ['water_bottle', 'n04557648', 7.532864063978195]];16.622009043562162;[['barracouta', 'n02514041', 98.95720481872559], ['gar', 'n02641379', 0.6296001374721527], ['tench', 'n01440764', 0.2999736927449703], ['sturgeon', 'n02640242', 0.10231760097667575], ['coho', 'n02536864', 0.010356175334891304]]
imagenette2/train/n01440764/n01440764_5154.JPEG;[['tench', 'n01440764', 99.37455654144287], ['barracouta', 'n02514041', 0.23908212315291166], ['platypus', 'n01873310', 0.11963223805651069], ['slug', 'n01945685', 0.058592273853719234], ['coho', 'n02536864', 0.044426159001886845]];27.4834153941647;[['tench', 'n01440764', 22.546568512916565], ['dugong', 'n02074367', 10.624416917562485], ['stingray', 'n01498041', 9.830524772405624], ['beaver', 'n02363005', 5.065066367387772], ['sturgeon', 'n02640242', 4.268870502710342]];36.46943489698056;[['tench', 'n01440764', 86.37811541557312], ['platypus', 'n01873310', 10.355883091688156], ['malinois', 'n02105162', 0.442360108718276], ['redbone', 'n02090379', 0.3476743120700121], ['beaver', 'n02363005', 0.2690074732527137]];92.98498307620622;[['tench', 'n01440764', 92.90952682495117], ['coho', 'n02536864', 4.976943135261536], ['barracouta', 'n02514041', 0.6610254757106304], ['armadillo', 'n02454379', 0.42186612263321877], ['gar', 'n02641379', 0.41153947822749615]];-61.22626149682701;[['tench', 'n01440764', 28.323325514793396], ['barracouta', 'n02514041', 19.316986203193665], ['platypus', 'n01873310', 12.57089227437973], ['puffer', 'n02655020', 7.599709182977676], ['paintbrush', 'n03876231', 7.18185156583786]];9.444343572116749;[['tench', 'n01440764', 99.90076422691345], ['barracouta', 'n02514041', 0.06952279363758862], ['coho', 'n02536864', 0.004983795952284709], ['platypus', 'n01873310', 0.004842559064854868], ['gar', 'n02641379', 0.0038471524021588266]]
imagenette2/train/n01440764/n01440764_5148.JPEG;[['tench', 'n01440764', 99.98745918273926], ['sturgeon', 'n02640242', 0.004738384814118035], ['gar', 'n02641379', 0.0023765798687236384], ['coho', 'n02536864', 0.0023458051146008074], ['barracouta', 'n02514041', 0.0014199342331266962]];24.970574560626623;[['jigsaw_puzzle', 'n03598930', 22.26705253124237], ['kimono', 'n03617480', 10.514204204082489], ['steel_drum', 'n04311174', 5.384586751461029], ['marimba', 'n03721384', 5.298968404531479], ['cocker_spaniel', 'n02102318', 2.3448022082448006]];67.32749621848497;[['tench', 'n01440764', 99.18171763420105], ['barracouta', 'n02514041', 0.20844805985689163], ['gar', 'n02641379', 0.16259205294772983], ['lakeside', 'n09332890', 0.1461214036680758], ['coho', 'n02536864', 0.07331892265938222]];97.32229642822907;[['tench', 'n01440764', 36.51314973831177], ['swing', 'n04371774', 21.566642820835114], ['lakeside', 'n09332890', 7.609982043504715], ['kimono', 'n03617480', 3.642541542649269], ['coho', 'n02536864', 1.7815107479691505]];-26.505606680786393;[['mask', 'n03724870', 24.35971200466156], ['vestment', 'n04532106', 14.912734925746918], ['breastplate', 'n02895154', 14.066703617572784], ['cuirass', 'n03146219', 5.993162840604782], ['honeycomb', 'n03530642', 3.8193952292203903]];19.546828397086035;[['tench', 'n01440764', 99.78156089782715], ['sturgeon', 'n02640242', 0.17514253268018365], ['coho', 'n02536864', 0.01800205936888233], ['gar', 'n02641379', 0.016920822963584214], ['barracouta', 'n02514041', 0.0033460328268120065]]
imagenette2/train/n01440764/n01440764_5133.JPEG;[['tench', 'n01440764', 98.05127382278442], ['barracouta', 'n02514041', 1.9367478787899017], ['gar', 'n02641379', 0.00498349400004372], ['coho', 'n02536864', 0.0037731068005086854], ['sturgeon', 'n02640242', 0.0029076421924401075]];25.238293413348682;[['poncho', 'n03980874', 16.588297486305237], ['fur_coat', 'n03404251', 11.400850862264633], ['vestment', 'n04532106', 7.497044652700424], ['armadillo', 'n02454379', 5.860019102692604], ['cloak', 'n03045698', 4.365135356783867]];68.00965972963225;[['tench', 'n01440764', 98.75191450119019], ['barracouta', 'n02514041', 1.1653109453618526], ['coho', 'n02536864', 0.018851023924071342], ['gar', 'n02641379', 0.015309952141251415], ['sturgeon', 'n02640242', 0.014084321446716785]];93.84976758902336;[['tench', 'n01440764', 77.45938301086426], ['coho', 'n02536864', 12.86761462688446], ['barracouta', 'n02514041', 5.953587964177132], ['sturgeon', 'n02640242', 1.5360641293227673], ['eel', 'n02526121', 0.8397165685892105]];-45.11727603864087;[['mask', 'n03724870', 51.743072271347046], ['gasmask', 'n03424325', 9.108134359121323], ['fountain', 'n03388043', 8.610311150550842], ['poncho', 'n03980874', 4.687433689832687], ['breastplate', 'n02895154', 4.59708571434021]];12.111318526439357;[['tench', 'n01440764', 99.48440790176392], ['barracouta', 'n02514041', 0.4252361599355936], ['gar', 'n02641379', 0.024369276070501655], ['sturgeon', 'n02640242', 0.014024785195942968], ['eel', 'n02526121', 0.009843175212154165]]
imagenette2/train/n01440764/n01440764_5108.JPEG;[['tench', 'n01440764', 67.91418790817261], ['puffer', 'n02655020', 21.44932895898819], ['gar', 'n02641379', 4.409453645348549], ['platypus', 'n01873310', 2.1048877388238907], ['barracouta', 'n02514041', 1.69833954423666]];21.65089871835071;[['hammerhead', 'n01494475', 21.251724660396576], ['stingray', 'n01498041', 8.305089920759201], ['sturgeon', 'n02640242', 6.716962158679962], ['coral_reef', 'n09256479', 5.44360913336277], ['tench', 'n01440764', 5.373159795999527]];78.47317414675312;[['platypus', 'n01873310', 39.54266607761383], ['rock_beauty', 'n02606052', 7.143712043762207], ['artichoke', 'n07718747', 5.947562679648399], ['electric_ray', 'n01496331', 4.971932619810104], ['cardoon', 'n07730033', 4.45568710565567]];97.17392365692433;[['puffer', 'n02655020', 68.97463798522949], ['gar', 'n02641379', 9.478573501110077], ['tench', 'n01440764', 6.251365691423416], ['goldfish', 'n01443537', 3.7274744361639023], ['barracouta', 'n02514041', 3.665788844227791]];-30.711544541903308;[['barracouta', 'n02514041', 32.3260098695755], ['puffer', 'n02655020', 15.893015265464783], ['tench', 'n01440764', 14.78845477104187], ['goldfish', 'n01443537', 12.301438301801682], ['gar', 'n02641379', 9.585075080394745]];28.109005387491525;[['tench', 'n01440764', 75.20451545715332], ['platypus', 'n01873310', 23.06717038154602], ['barracouta', 'n02514041', 0.6419155281037092], ['gar', 'n02641379', 0.5897602997720242], ['coho', 'n02536864', 0.08936536614783108]]
imagenette2/train/n01440764/n01440764_5103.JPEG;[['tench', 'n01440764', 99.8649537563324], ['barracouta', 'n02514041', 0.13294416712597013], ['gar', 'n02641379', 0.0005574967417487642], ['coho', 'n02536864', 0.000529992666997714], ['reel', 'n04067472', 0.000422804941990762]];24.82333154456297;[['tench', 'n01440764', 62.016332149505615], ['coho', 'n02536864', 4.148365557193756], ['vestment', 'n04532106', 3.7676073610782623], ['sturgeon', 'n02640242', 3.163320943713188], ['jigsaw_puzzle', 'n03598930', 2.8486013412475586]];69.10955701441641;[['tench', 'n01440764', 99.87284541130066], ['barracouta', 'n02514041', 0.10583704570308328], ['gar', 'n02641379', 0.0068865439970977604], ['coho', 'n02536864', 0.006652012962149456], ['sturgeon', 'n02640242', 0.0030089962820056826]];91.79392122855609;[['tench', 'n01440764', 33.48601460456848], ['rugby_ball', 'n04118538', 21.371717751026154], ['military_uniform', 'n03763968', 7.903049886226654], ['shield', 'n04192698', 6.0427263379096985], ['swing', 'n04371774', 4.838266596198082]];-49.59058765778274;[['mask', 'n03724870', 24.230539798736572], ['fountain', 'n03388043', 13.921064138412476], ['water_bottle', 'n04557648', 10.752563923597336], ['bubble', 'n09229709', 9.29969698190689], ['gorilla', 'n02480855', 3.9972711354494095]];14.769229293054407;[['tench', 'n01440764', 99.89570379257202], ['barracouta', 'n02514041', 0.09039678261615336], ['coho', 'n02536864', 0.009917965508066118], ['gar', 'n02641379', 0.0011328073014738038], ['sturgeon', 'n02640242', 0.0005850994966749568]]
imagenette2/train/n01440764/n01440764_5089.JPEG;[['tench', 'n01440764', 98.01988005638123], ['triceratops', 'n01704323', 0.4753928631544113], ['barracouta', 'n02514041', 0.27414546348154545], ['coho', 'n02536864', 0.11252886615693569], ['sturgeon', 'n02640242', 0.07406313088722527]];35.69150022264842;[['tench', 'n01440764', 39.40515220165253], ['coho', 'n02536864', 7.2918422520160675], ['barracouta', 'n02514041', 6.513378769159317], ['grey_fox', 'n02120505', 4.505454748868942], ['wild_boar', 'n02396427', 3.0171656981110573]];48.21417337286669;[['tench', 'n01440764', 99.19955730438232], ['barracouta', 'n02514041', 0.250387005507946], ['coho', 'n02536864', 0.028359153657220304], ['gar', 'n02641379', 0.025245730648748577], ['squirrel_monkey', 'n02494079', 0.024592384579591453]];96.44389417950195;[['tench', 'n01440764', 23.709160089492798], ['triceratops', 'n01704323', 23.43486249446869], ['barracouta', 'n02514041', 8.987019211053848], ['tusker', 'n01871265', 5.398019403219223], ['Indian_elephant', 'n02504013', 3.1818609684705734]];-65.83469131670245;[['fountain', 'n03388043', 70.17770409584045], ['jigsaw_puzzle', 'n03598930', 2.5756139308214188], ['water_bottle', 'n04557648', 2.2862330079078674], ['cougar', 'n02125311', 1.5450413338840008], ['lampshade', 'n03637318', 1.3131278567016125]];8.102232189836533;[['tench', 'n01440764', 99.82151985168457], ['triceratops', 'n01704323', 0.035050659789703786], ['barracouta', 'n02514041', 0.030608163797296584], ['sturgeon', 'n02640242', 0.015494163380935788], ['hippopotamus', 'n02398521', 0.007251137139974162]]
imagenette2/train/n01440764/n01440764_5087.JPEG;[['tench', 'n01440764', 100.0], ['barracouta', 'n02514041', 2.6521487228592378e-06], ['rock_beauty', 'n02606052', 2.430135026543212e-06], ['coho', 'n02536864', 1.362329626886094e-06], ['reel', 'n04067472', 1.0599761068874614e-06]];36.32065956834347;[['tench', 'n01440764', 88.28027248382568], ['black-footed_ferret', 'n02443484', 3.8299687206745148], ['Siamese_cat', 'n02123597', 0.8266638964414597], ['artichoke', 'n07718747', 0.46643647365272045], ['triceratops', 'n01704323', 0.39841593243181705]];41.2518280369196;[['tench', 'n01440764', 91.60330295562744], ['comic_book', 'n06596364', 1.3362959958612919], ['bolete', 'n13054560', 0.9359887801110744], ['totem_pole', 'n04458633', 0.8281434886157513], ['toilet_seat', 'n04447861', 0.7874805480241776]];93.20344549119152;[['tench', 'n01440764', 86.5808367729187], ['chiton', 'n01955084', 5.1735758781433105], ['mask', 'n03724870', 2.1509671583771706], ['kimono', 'n03617480', 0.9698942303657532], ['hippopotamus', 'n02398521', 0.6444248836487532]];-56.762286489590295;[['jellyfish', 'n01910747', 37.402644753456116], ['Arctic_fox', 'n02120079', 21.74454629421234], ['fountain', 'n03388043', 7.41787776350975], ['mosquito_net', 'n03788365', 4.0916018187999725], ['hourglass', 'n03544143', 3.536120429635048]];6.066858603436767;[['tench', 'n01440764', 100.0], ['barracouta', 'n02514041', 1.306214691965124e-06], ['reel', 'n04067472', 9.916306664692343e-08], ['eel', 'n02526121', 4.5263551240459776e-08], ['coho', 'n02536864', 3.3731203941123056e-08]]
imagenette2/train/n01440764/n01440764_5068.JPEG;[['tench', 'n01440764', 99.99207258224487], ['jackfruit', 'n07754684', 0.004550313678919338], ['barracouta', 'n02514041', 0.0008912117664294783], ['bolete', 'n13054560', 0.0008365104804397561], ['squirrel_monkey', 'n02494079', 0.0004378061476018047]];24.951468381325885;[['malamute', 'n02110063', 11.400425434112549], ['soft-coated_wheaten_terrier', 'n02098105', 6.722653657197952], ['hoopskirt', 'n03534580', 4.731416329741478], ['sleeping_bag', 'n04235860', 4.630513116717339], ['Old_English_sheepdog', 'n02105641', 4.021089896559715]];53.76550600850424;"[['tench', 'n01440764', 79.2730987071991], [""yellow_lady's_slipper"", 'n12057211', 2.8188366442918777], ['Dungeness_crab', 'n01978287', 1.7242470756173134], ['bolete', 'n13054560', 1.5975434333086014], ['snowmobile', 'n04252077', 1.1837451718747616]]";97.59805900352143;[['chain_saw', 'n03000684', 14.817753434181213], ['swing', 'n04371774', 13.719755411148071], ['stretcher', 'n04336792', 9.621906280517578], ['snowmobile', 'n04252077', 5.983585491776466], ['military_uniform', 'n03763968', 3.5329829901456833]];-46.5285702209263;[['fountain', 'n03388043', 98.61794114112854], ['snowmobile', 'n04252077', 0.30914037488400936], ['macaw', 'n01818515', 0.09392991778440773], ['ski', 'n04228054', 0.09383868309669197], ['snorkel', 'n04251144', 0.08714782889001071]];9.350287047367196;[['tench', 'n01440764', 99.95348453521729], ['jackfruit', 'n07754684', 0.04173658089712262], ['bolete', 'n13054560', 0.001543521102576051], ['barracouta', 'n02514041', 0.0012003175470454153], ['squirrel_monkey', 'n02494079', 0.0003253778913858696]]
imagenette2/train/n01440764/n01440764_5066.JPEG;[['tench', 'n01440764', 99.99613761901855], ['barracouta', 'n02514041', 0.0024253726223832928], ['jackfruit', 'n07754684', 0.0007635043402842712], ['reel', 'n04067472', 0.0005600468284683302], ['coho', 'n02536864', 2.5128056790890696e-05]];40.83911182430549;[['tench', 'n01440764', 99.79898929595947], ['jackfruit', 'n07754684', 0.03408201737329364], ['barracouta', 'n02514041', 0.029918100335635245], ['tusker', 'n01871265', 0.02957202377729118], ['coho', 'n02536864', 0.016797649732325226]];44.96183568336099;[['tench', 'n01440764', 99.9992847442627], ['barracouta', 'n02514041', 0.00029542468382715015], ['jackfruit', 'n07754684', 0.00025054655452549923], ['reel', 'n04067472', 4.868990117756766e-05], ['bolete', 'n13054560', 2.3203200782973e-05]];93.61555010892553;[['tench', 'n01440764', 70.13050317764282], ['coho', 'n02536864', 7.509226351976395], ['reel', 'n04067472', 3.7747494876384735], ['rotisserie', 'n04111531', 2.6602864265441895], ['barracouta', 'n02514041', 2.117759734392166]];-59.96799664569185;[['reel', 'n04067472', 31.259265542030334], ['puffer', 'n02655020', 20.085111260414124], ['sturgeon', 'n02640242', 8.867727220058441], ['jigsaw_puzzle', 'n03598930', 4.2650256305933], ['coral_reef', 'n09256479', 2.9898814857006073]];11.765248042879568;[['tench', 'n01440764', 99.99392032623291], ['barracouta', 'n02514041', 0.0031952902645571157], ['coho', 'n02536864', 0.0017893722542794421], ['jackfruit', 'n07754684', 0.0004110911504540127], ['gar', 'n02641379', 0.0003016934897459578]]
imagenette2/train/n01440764/n01440764_505.JPEG;[['tench', 'n01440764', 99.99662637710571], ['barracouta', 'n02514041', 0.0030033077564439736], ['eel', 'n02526121', 0.00010293889545209822], ['bolete', 'n13054560', 7.378071131824981e-05], ['jackfruit', 'n07754684', 4.430578144365427e-05]];9.661068935354201;[['tench', 'n01440764', 88.6525809764862], ['armadillo', 'n02454379', 7.710732519626617], ['eel', 'n02526121', 2.9441293329000473], ['hog', 'n02395406', 0.13782934984192252], ['slug', 'n01945685', 0.11151260696351528]];60.86786848052485;[['tench', 'n01440764', 99.9968409538269], ['barracouta', 'n02514041', 0.0016182701074285433], ['bolete', 'n13054560', 0.0005714280177926412], ['eel', 'n02526121', 0.0002654119725775672], ['coho', 'n02536864', 8.149517043420929e-05]];95.6636995065629;[['tench', 'n01440764', 99.94235038757324], ['mushroom', 'n07734744', 0.014826972619630396], ['armadillo', 'n02454379', 0.013286022294778377], ['barracouta', 'n02514041', 0.01214811418321915], ['bolete', 'n13054560', 0.0103384540125262]];-20.976308297772576;[['African_grey', 'n01817953', 49.21210706233978], ['Bedlington_terrier', 'n02093647', 13.075700402259827], ['ice_bear', 'n02134084', 7.90146142244339], ['macaw', 'n01818515', 5.878865718841553], ['paper_towel', 'n03887697', 3.0791347846388817]];22.207318010700515;[['tench', 'n01440764', 99.99864101409912], ['barracouta', 'n02514041', 0.0004901826287095901], ['eel', 'n02526121', 0.00027312501060805516], ['armadillo', 'n02454379', 0.00021776065750600537], ['jackfruit', 'n07754684', 9.798538940231083e-05]]
